Ruta,Repartidor,Vehículo,Clientes
DR0054,855205,11438700,RESTAURANT EL SANTUARI
DR0054,855205,11438700,BAR CASAL ST. VICEN#
DR0054,855205,11438700,RESTAURANT LA BISAURA
DR0054,855205,11438700,CAFE LA PLAÇA
DR0054,855205,11438700,SPORT BAR (SANT QUIRZE)
DR0054,855205,11438699,RESTAURANT AL GRA
DR0054,855205,11438699,EL BISTROT DEL FIRAL
DR0054,855205,11438699,RESTAURANT CAL PAGES
DR0054,855205,11438699,PADEL INDOOR TORELLO
DR0054,855205,11438699,BIG BAG
DR0054,855205,11438699,DESIG
DR0054,855205,11438699,BAR TSE-TSE
DR0054,855205,11438699,BAR RACO JUVENIL
DR0054,855205,11438699,EL GAT BAR
DR0054,855205,11438699,BAR TORNEM-HI
DR0054,855205,11438699,CAFETERIA BUGATTI
DR0054,855205,11438699,MARINA BAR
DR0040,850084,11438698,BAR NOU
DR0040,850084,11438698,Restaurant bar Mundial
DR0040,850084,11438698,BAR EL TROPEZON
DR0040,850084,11438698,Els Angelets de Sobrevia
DR0040,850084,11438698,ESPURNA DEL TER
DR0040,850084,11438698,BAR ELS ESTUDIS
DR0040,850084,11438698,RESTAURANT LA FERRERIA
DR0040,850084,11438698,L'ESTANYOL RESTAURANT
DR0040,850084,11438698,INDIA ''ESCLAT''
DR0040,850084,11438698,BAR SEGORB NOU
DR0040,850084,11438698,ANTIC FORN RIERA CENTELLES
DR0040,850084,11438698,BAR LA PARADA
DR0040,850084,11438698,CREPERIA
DR0040,850084,11438698,BAR KOALA
DR0040,850084,11438698,IL PICCOLO BIONDO
DR0040,850084,11438698,PIANOLA BAR
DR0040,850084,11438698,CAMPING LA VALL
DR0040,850084,11438698,BAR MERCAT
DR0006,850006,11438714,TREBOL BRUNCH
DR0006,850006,11438714,FUSSION
DR0006,850006,11438714,MING BAR RESTAURANTE
DR0006,850006,11438714,BAR BISHOP
DR0006,850006,11438714,OH PALADAR
DR0006,850006,11438714,BAR KARAI
DR0006,850006,11438714,BAR GRANADA
DR0006,850006,11438714,ESTUDIANTIL BAR
DR0006,850006,11438714,FRANKFURT MOLLET SL
DR0006,850006,11438714,CANTINA RENFE SANT FOST
DR0006,850006,11438714,XURRERIA
DR0006,850006,11438714,EL GARBI BAR
DR0006,850006,11438714,LA TASCA BAR
DR0032,850014,11438713,CULTURAL CAN ROVIRA
DR0032,850014,11438713,BAR DEL CENTRO
DR0032,850014,11438713,KAIA
DR0032,850014,11438713,REST. EL PASO
DR0032,850014,11438713,BAR TOLIN
DR0032,850014,11438713,EL GRILLAT
DR0032,850014,11438713,BAR PARC DEL TENES
DR0032,850014,11438713,RSTE. LA GRUILLA
DR0032,850014,11438713,BAR NADAL
DR0032,850014,11438713,BAR CAFETERIA EL TAST
DR0032,850014,11438713,GRANJA D'EN PEP
DR0032,850014,11438713,GRANJA BAR EL MASET
DR0016,850001,11438717,CARNICERIA RODRIGUEZ
DR0016,850001,11438717,Bar libra
DR0016,850001,11438717,EL BAR DE LA ISA
DR0016,850001,11438717,LA TASKA DE CARMEN
DR0016,850001,11438717,BAR LA PLAÇA LES FRANQUESES
DR0016,850001,11438717,RSTE. MESON BELLAVISTA
DR0016,850001,11438717,BAR PAREDES 4
DR0016,850001,11438717,CAFETERIA DEGUSTACION LA CANTONADA
DR0016,850001,11438717,BAR LA CAVERNA
DR0016,850001,11438717,FLECA P.BRETCHA (BELLAVISTA)
DR0016,850001,11438717,PASTISSERIA CAN GANDUXER
DR0016,850001,11438717,BAR MIRADOR
DR0016,850001,11438717,BAR CAN MOI
DR0016,850001,11438717,RESTAURANTE RAMASSA
DR0017,850018,11438973,EVA RESTAURANT
DR0017,850018,11438973,BAR ACROPOLIS
DR0017,850018,11438973,ENERGY BAR  & RESTAURANTE
DR0017,850018,11438973,PUNT DE TROBADA
DR0017,850018,11438973,HOLA K TAL
DR0017,850018,11438973,Bar Castillo
DR0017,850018,11438973,Bar 4 Puertas
DR0017,850018,11438973,ALHAMBRA 57
DR0017,850018,11438973,LA GRANJA
DR0017,850018,11438973,LA BELLA CALABRIA - PIZZERIA RESTAU
DR0017,850018,11438973,NUEVO VITORINO
DR0017,850018,11438973,PAQUI FORN DE PA
DR0017,850018,11438973,LA PINYA BAR
DR0017,850018,11438973,RTE CHINO TA HAO MEN
DR0017,850018,11438973,FAMILY GRANJA BAR
DR0017,850018,11438973,PA I CAFETERIA DE L'AVIA
DR0023,850013,11438972,AVITU CAFE
DR0023,850013,11438972,RSTE. L'OLIVE
DR0023,850013,11438972,BAR BRICOLAJE DEPOT
DR0023,850013,11438972,OH LA LA
DR0023,850013,11438972,EL LORO CHARLY RESTAURANT
DR0023,850013,11438972,BAR EMPORDA
DR0023,850013,11438972,FRANKFURT SANTA MARTA
DR0023,850013,11438972,BAR LA CANTONADA
DR0010,850010,11438971,RESTAURANT 69KDIRES
DR0010,850010,11438971,BOKAO
DR0010,850010,11438971,LA GIRALDA
DR0010,850010,11438971,CELLER DE CAN RODA
DR0010,850010,11438971,CLUB PADEL MONTMELO
DR0010,850010,11438971,BODEGA CAMELOT
DR0010,850010,11438971,BAR MARIA
DR0010,850010,11438971,BAR CULIBLANCO - CAMPO FUTBOL ATLET
DR0010,850010,11438971,CAFETERIA GRANJA LA CREPE
DR0010,850010,11438971,RAIGUER III
DR0010,850010,11438971,BAR LA TACITA
DR0027,850004,11438720,BRASERIA LA TEJA
DR0027,850004,11438720,WOOD & COFFEE
DR0027,850004,11438720,JJ BAR
DR0027,850004,11438720,AMBIGU
DR0027,850004,11438720,BAR LA CUCA
DR0027,850004,11438720,CAFETERIA CAL ELVIRA
DR0027,850004,11438720,BAR ISLA CRISTINA
DR0027,850004,11438720,LA PLAÇA BAR
DR0027,850004,11438720,CAN SALA
DR0027,850004,11438720,CAFE BAR LA FONT
DR0027,850004,11438720,BAR SALON DEPORTIVO
DR0027,850004,11438720,RTE. CA LA POLI
DR0027,850004,11438720,BAR LOS HERMANOS.
DR0038,850011,11438976,Bar Restaurante L'Arpa
DR0038,850011,11438976,FORN LA CARMEN
DR0038,850011,11438976,Bar Els 4 Vents
DR0038,850011,11438976,RESTAURANTE XAP
DR0038,850011,11438976,RESTAURANTE GRAN MURALLA
DR0038,850011,11438976,BAR LA CANTINA
DR0038,850011,11438976,RESTAURANT 'LES ARCADES'
DR0038,850011,11438976,INDOORWALL GRANOLLERS
DR0038,850011,11438976,FLECA BRETCHA (HOSPITAL)
DR0038,850011,11438976,EL RACO DE LA VIKI
DR0038,850011,11438976,BAR ALASKA
DR0038,850011,11438976,HOTEL CIUTAT DE GRANOLLERS
DR0038,850011,11438976,AQUI MATEIX
DR0011,850009,11438975,PADEL INDOOR GRANOLLERS
DR0011,850009,11438975,GRANA BAR BY DUMAS
DR0011,850009,11438975,PAPUA COLL DE LA MANYA
DR0011,850009,11438975,BAR CAFETERIA RICOMA
DR0011,850009,11438975,BAR RESTAURANT CAN CHEN
DR0011,850009,11438975,RESTAURANTE EL FOGON
DR0011,850009,11438975,CIRCUITO DE CATALUNYA
DR0045,850000,11441854,PADEL INDOOR GRANOLLERS
DR0045,850000,11441854,DISTRIDAM
DR0045,850000,11441854,JOSE ESCABIAS OSORIO
DR0052,855184,11442181,Comercial  Bebidas Burj SL
DR0045,850000,11442761,FOOD TRUCK
DR0032,850014,11443210,La Sala
DR0032,850014,11443210,RESTAURANT BRUNCH
DR0032,850014,11443210,KAIA
DR0032,850014,11443210,MESON 20 P KA
DR0032,850014,11443210,CLUB CAL ARTIGUES
DR0032,850014,11443210,RESTAURANTE SIBLINGS
DR0032,850014,11443210,BAR STARS
DR0032,850014,11443210,CLUB PETANCA PARETS
DR0032,850014,11443210,EL RACO DE LA PETRA
DR0032,850014,11443210,BAR RESTAURANT LA PLAÇA
DR0032,850014,11443210,TRIVI´S BAR
DR0023,850013,11443209,BAR FUTBOL LOURDES
DR0023,850013,11443209,SUPER NABILA PARETS
DR0023,850013,11443209,Bar 20 PA K
DR0023,850013,11443209,Bar Restaurant Tres Roses
DR0023,850013,11443209,BAR LA ESQUINITA
DR0023,850013,11443209,VERMUTERIA Y TAPERIA CAMACHO
DR0023,850013,11443209,COREFO (BAR)
DR0023,850013,11443209,PASTISSERIA JOAN
DR0023,850013,11443209,CAN LITU'S
DR0023,850013,11443209,FRANKFURT LASA
DR0023,850013,11443209,BONATAPA
DR0023,850013,11443209,THE JOSE'S BAR PARETS
DR0023,850013,11443209,BAR FRANKFURT INSBRUCK
DR0023,850013,11443209,LA NORIA BAKERY
DR0023,850013,11443209,LA PERGOLA
DR0023,850013,11443209,BAR LOS GALLEGOS
DR0023,850013,11443209,BAR LAS COLUMNAS
DR0052,855184,11443224,"AGROBOTIGA RODA, SL"
DR0052,855184,11443224,CELLER CALLDETENES
DR0038,850011,11443243,BAR XARANA GRANOLLERS
DR0038,850011,11443243,IMPERIAL
DR0038,850011,11443243,RECTORIA DE PALAU
DR0038,850011,11443243,EL SAZON DE ROSARIO
DR0038,850011,11443243,CAL JOAN
DR0038,850011,11443243,BAR ZHOU
DR0038,850011,11443243,CAN SANO
DR0038,850011,11443243,PADEL INDOOR GRANOLLERS
DR0038,850011,11443243,BAR RESTAURANTE CAL DAVID
DR0038,850011,11443243,DONNER POMPEU FABRA
DR0038,850011,11443243,KARMA´S
DR0038,850011,11443243,BAR MILANA BRASERIA
DR0038,850011,11443243,CAFETERIA FORN LA FLAIRE
DR0038,850011,11443243,BAR RESTAURANTE MERLY´S
DR0038,850011,11443243,BAR LA RAMBLA
DR0038,850011,11443243,NUNA´S
DR0038,850011,11443243,CASA CHUECOS
DR0038,850011,11443243,BAR EL RECONET
DR0038,850011,11443243,BAR RESTAURANT PAVEPIC
DR0038,850011,11443243,LA BAGUETINA
DR0038,850011,11443243,XICS DE GRANOLLERS
DR0016,850001,11443259,Dania’s Bistro & Grill | Granollers
DR0016,850001,11443259,BONA TAPA
DR0016,850001,11443259,FORNO DI CAFFE VIVALDI
DR0016,850001,11443259,KUMAR DONNER KEBAB PIZZERIA
DR0016,850001,11443259,LA PLANCHA ÑAM ÑAM
DR0016,850001,11443259,BAR INDELALBA
DR0016,850001,11443259,BAR SAN ANTONIO
DR0016,850001,11443259,CAFETERIA JALEY
DR0016,850001,11443259,BAR JUAQUIN
DR0016,850001,11443259,BAR MERINO
DR0016,850001,11443259,BAR GARCIA
DR0016,850001,11443259,RESTAURANTE SANT SADURNI
DR0016,850001,11443259,LLEVANTPARK SL
DR0016,850001,11443259,PUNTO
DR0016,850001,11443259,RSTE. PEIX D'OR
DR0016,850001,11443259,COFFEE YAGUNA
DR0016,850001,11443259,CASA FONDA EUROPA
DR0011,850009,11443242,EL MENÚ
DR0011,850009,11443242,DESEO
DR0011,850009,11443242,PURE COFFEE
DR0011,850009,11443242,TRES TASSES
DR0011,850009,11443242,LA GRANJA ( DEGUSTACIO )
DR0011,850009,11443242,HOLLY'S
DR0011,850009,11443242,PA TONET
DR0011,850009,11443242,LA CAMPERIA
DR0011,850009,11443242,EL FORNET (GRANOLLERS)
DR0011,850009,11443242,CAL JIJONERO
DR0011,850009,11443242,TAPES
DR0011,850009,11443242,PITAPES RESTAURANT GRANOLLES
DR0011,850009,11443242,EL MIRALLET
DR0011,850009,11443242,CAFE SANT ROC
DR0011,850009,11443242,CAFE DE LA CORONA
DR0051,855190,11443257,BAR CAMP DE TIR
DR0051,855190,11443257,SAZON DE LOS APOLOS
DR0051,855190,11443257,RUKU RESTAURANT
DR0051,855190,11443257,ENTREPA I PA
DR0051,855190,11443257,BAR ÑAM LLODO
DR0051,855190,11443257,Vacanal Jubany - Hamburgueseria
DR0051,855190,11443257,CA LA MEI
DR0051,855190,11443257,AURIAL PADEL
DR0051,855190,11443257,BAR TAVERNA D'PAS
DR0051,855190,11443257,"PULIT, S.A"
DR0051,855190,11443257,CASINO DE VIC
DR0051,855190,11443257,CLUB BASQUET VIC
DR0051,855190,11443257,PADEL OSONA GURB
DR0051,855190,11443257,ALOE
DR0051,855190,11443257,LA TAVERNA D'EN NORTON
DR0051,855190,11443257,BAR PRIEGO
DR0051,855190,11443257,BAR SOL NOU
DR0051,855190,11443257,VINS I BEGUDES REMEI
DR0051,855190,11443257,EL CALIU RESTAURANT (VIC)
DR0051,855190,11443257,BAR LA PISTA
DR0051,855190,11443257,SNACK (VIC)
DR0051,855190,11443257,GUSTUM AREAS 2 (GIRONA-LLEIDA)
DR0051,855190,11443257,GUSTUM AREAS 1 (LLEIDA-GIRONA)
DR0051,855190,11443257,MGA GP VIC
DR0054,855205,11443256,RESTAURANT NOU PAMPLONA HIGIENE
DR0054,855205,11443256,Restaurant Fussimanya
DR0054,855205,11443256,CAN JANOT RESTAURANT
DR0054,855205,11443256,BAR CAN PLANOLES
DR0054,855205,11443256,INDIA ''ESCLAT''
DR0054,855205,11443256,BAR LA MOSSEGADA
DR0054,855205,11443256,BAR SANT SEBASTIA
DR0054,855205,11443256,SAKURA II
DR0054,855205,11443256,BAR RESTAURANT THIANA
DR0054,855205,11443256,E.S. RODA ( BOTIGA )
DR0054,855205,11443256,BAR ESTACIO SERVEI FEIXES AULET ROD
DR0054,855205,11443256,BAR NOU
DR0054,855205,11443256,FONDA URGELL
DR0054,855205,11443256,CAFETERIA PIZZERIA EL PONT
DR0054,855205,11443256,RESTAURANT NOU PAMPLONA
DR0027,850004,11443255,Restaurant L'Arumí
DR0027,850004,11443255,BAR DE LA BENZINERA HIGIENE
DR0027,850004,11443255,BAR EL TUPÍ
DR0027,850004,11443255,BAR PAVELLO ST JULIA VILATORTA
DR0027,850004,11443255,LA NOVA LLIMA
DR0027,850004,11443255,BAR DE LA BENZINERA
DR0027,850004,11443255,LA PIZZETA
DR0027,850004,11443255,BAR KARNAK
DR0027,850004,11443255,SUKIPA
DR0027,850004,11443255,BAR NURIA ST.JULIA VILATORTA
DR0027,850004,11443255,CAFE BAR CA L'ABEL
DR0027,850004,11443255,MAS L' ALBAREDA
DR0027,850004,11443255,L'ESPAI RESTAURANT
DR0027,850004,11443255,EL RECO D'EN PERE
DR0027,850004,11443255,RESTAURANT EL ROSER
DR0027,850004,11443255,CAL TEIXIDOR
DR0016,850001,11443259,MUSIC CLUB RADIKAL
DR0001,850012,11443414,Venecia
DR0001,850012,11443414,Bar Refugio
DR0001,850012,11443414,PIZZERIA MAYOR
DR0001,850012,11443414,BAR PLAZA PUEBLO
DR0001,850012,11443414,TAPETES BAR
DR0001,850012,11443414,HOSTAL SERRA
DR0001,850012,11443414,BAR CAMPO FUTBOL MONTMELO
DR0001,850012,11443414,NOU TOÓ RICO (MONTMELÓ)
DR0001,850012,11443414,BAR BOTE
DR0001,850012,11443414,RESTAURANTE INJA
DR0001,850012,11443414,CAFETERIA ZURICH
DR0001,850012,11443414,PADEL SPORTS & HEALTH OXIGEN
DR0001,850012,11443414,BAR MARIA
DR0001,850012,11443414,CRISTINA BAR
DR0001,850012,11443414,MARTU CITY
DR0001,850012,11443414,FORN VALERO
DR0001,850012,11443414,PEPE.COM
DR0001,850012,11443414,BAR PLAZA GRAN
DR0001,850012,11443414,CAL QUIM
DR0001,850012,11443414,BAR TONYSA
DR0001,850012,11443414,(RESTAURANT) SPORT & HEALTH OXIGEN
DR0045,850000,11445773,Bar Tapas Bike
DR0045,850000,11445773,CRISTIAN LORENTE AINAUD
DR0045,850000,11445773,MARIA LUISA MUÑOZ CARO
DR0045,850000,11445773,SANTOS QUILES HORTAL
DR0045,850000,11445773,MONTSERRAT PEREZ HERRERA
DR0006,850006,11443450,BRUNCH 4.12 MUSIC
DR0006,850006,11443450,412 COFFEE BEER
DR0006,850006,11443450,LA TAVERNA DE CAN PANTIQUET
DR0006,850006,11443450,BAR CA LA XIANG
DR0006,850006,11443450,755_SUBLIME
DR0006,850006,11443450,CAFETERIA ANGELA
DR0006,850006,11443450,BOCA JUNIOR
DR0006,850006,11443450,HOTEL IBIS
DR0006,850006,11443450,"PITAPES CALDERI 3 BRANQUES VALLES ,"
DR0006,850006,11443450,CAFETERIA ESCLAT
DR0006,850006,11443450,CORDOBES BAR
DR0006,850006,11443450,DAVID FORN DE PA I PASTISSERIA
DR0006,850006,11443450,CAL TETE SANT FOST
DR0006,850006,11443450,U.D. MOLLETENSE
DR0006,850006,11443450,EUROPA BAR
DR0006,850006,11443450,CABAÑA DEL TIO TOM BAR
DR0006,850006,11443450,RSTE. YOLANDA
DR0017,850018,11443449,HALCON BAR
DR0017,850018,11443449,HOPS
DR0017,850018,11443449,BAR ALEBRIJES
DR0017,850018,11443449,BAR CHAMPANILLO
DR0017,850018,11443449,BAR DE L?ILLA
DR0017,850018,11443449,GRACIELA PANADERIA-CAFETERIA
DR0017,850018,11443449,PALENTINO BAR
DR0017,850018,11443449,PEKIN RESTAURANT
DR0017,850018,11443449,PRATS PA
DR0017,850018,11443449,BCC LOUNGE
DR0017,850018,11443448,CAL DIBUIXANT
DR0017,850018,11443448,CAFETERIA UMAMI
DR0017,850018,11443448,BAR EBANO
DR0017,850018,11443448,ORRIOLS FORN DE PA
DR0017,850018,11443448,JULIS BAR
DR0017,850018,11443448,MARFA BAR
DR0017,850018,11443448,COLLA DELS TORRATS
DR0017,850018,11443448,CAFÉ PLAÇA
DR0017,850018,11443448,MARIETA RESTAURANT
DA0216,855203,11443519,Dolç i Salat Cuba
DA0216,855203,11443519,DOLC I SALAT MATARO
DR0051,855190,11443557,L'INDIÀ CAFETERIA
DR0045,850000,11445589,BAR LA PETRA II
DR0045,850000,11445773,SONIA FRANCAS SANTIAGO
DR0045,850000,11445773,RAUL MOLIST SANZ
DR0045,850000,11445773,FRANCISCO JOSE SANCHEZ ORTEGA
DA0216,855203,11445776,Dolç i Salat Cuba
DR0052,855184,11446942,LLAVORS I CEREALS FONT
DR0052,855184,11446941,HOSPITAL DE MANLLEU CUINA
DR0052,855184,11446941,DROGUERIA JUNYENT
DR0052,855184,11446941,COMERCIAL F.LEIVA
DR0016,850001,11446930,SUSHI HE GRANOLLERS
DR0045,850000,11446944,BAR COCO
DR0045,850000,11446944,MIREIA ESTEVEZ CABANILLAS
DR0045,850000,11446944,FORN VALERO
DR0040,850084,11447138,EL 9 TONI PETIT
DR0040,850084,11447138,CAFETERIA SANT TOMÀS
DR0040,850084,11447138,BONA TAPA
DR0040,850084,11447138,RESTAURANT ELS PERNILS
DR0040,850084,11447138,CANTABRIA RESTAURANT
DR0040,850084,11447138,LA CABRA BAR
DR0051,855190,11446973,Bagel Coffee
DR0051,855190,11446973,BAR L'OLLA
DR0051,855190,11446973,PANADERIA GRANIER
DR0051,855190,11446973,FORN SANT ALBERT
DR0051,855190,11446973,BAR RESTAURANT GIRASOL
DR0051,855190,11446973,EL MOLI
DR0051,855190,11446973,GRANGES LA CATALANA
DR0051,855190,11446973,BAR LA PLACETA
DR0051,855190,11446973,FORN DEL CARME
DR0051,855190,11446973,FORN PUJOLS
DR0051,855190,11446973,"MINI BRINDIS, BAR"
DR0051,855190,11446973,ESCOLA D'HOSTALERIA D'OSONA
DR0051,855190,11446973,FETNOSTREVIC
DR0051,855190,11446973,EL CAPUTXI
DR0027,850004,11446972,AREA TRUCK ( SHELL )
DR0027,850004,11446972,AREA VIC BP
DR0027,850004,11446972,CANTINA IES VIC ST TOMAS
DR0027,850004,11446972,TKBNA
DR0027,850004,11446972,HOSPITAL DE VIC CUINA
DR0027,850004,11446972,HOSPITAL DE VIC CAFETERIA
DR0027,850004,11446972,"PULIT, S.A"
DR0027,850004,11446972,CAN BERNAT
DR0027,850004,11446972,AREA DELS PARDALS-GASOLI
DR0016,850001,11446977,EPICUS BAR
DR0016,850001,11446977,BAR RESTAURANTE XIAN
DR0016,850001,11446977,FRANKFURT JAVIS II
DR0016,850001,11446977,BAR LA GRALLA
DR0016,850001,11446977,ALORA
DR0016,850001,11446977,"L,ESTACIO DE SERVEI"
DR0016,850001,11446977,BK GRANOLLERS
DR0011,850009,11446976,CAN BIN RESTAURANTE
DR0011,850009,11446976,RESTAURANT NOU CAP MANY
DR0011,850009,11446976,PADEL INDOOR GRANOLLERS
DR0011,850009,11446976,PAPUA COLL DE LA MANYA
DR0011,850009,11446976,BAR RESTAURANTE MERLY´S
DR0011,850009,11446976,CAFE#L'ESTONA
DR0011,850009,11446976,CA LA SETE
DR0017,850018,11447044,CACHITO PAN
DR0017,850018,11447044,EXTREMEÑOS BAR
DR0017,850018,11447044,BAR GRANADA
DR0017,850018,11447044,HOTEL IBIS
DR0017,850018,11447044,PALENTINO BAR
DR0017,850018,11447044,PLAZA DONER KEBAB
DR0017,850018,11447044,GRANJA CORAL
DR0017,850018,11447044,EL GARBI BAR
DR0017,850018,11447044,XARRUP BAR
DR0017,850018,11447044,CAFÉ PLAÇA
DR0017,850018,11447044,LA GAMBA BAR
DR0017,850018,11447044,VENECIA BAR
DR0023,850013,11447046,PADELIN
DR0023,850013,11447046,CLUB ESPORTIU LLIÇA D'AMUNT
DR0023,850013,11447046,ATENEU ALIANÇA
DR0023,850013,11447046,RINCON DEL DUENDE
DR0032,850014,11447045,BAR LA PETRA II
DR0032,850014,11447045,RESTAURANTE MERITXELL
DR0032,850014,11447045,RSTE. LA PAGESA
DR0032,850014,11447045,RSTE. BONA TAULA
DR0031,850021,11447047,CORBION
DR0031,850021,11447047,LA BRUIXETA
DR0031,850021,11447047,FORN VALERO
DR0031,850021,11447047,SANLUQUEÑOS BAR
DR0031,850021,11447047,BAR LA TACITA
DR0031,850021,11447047,SUPERMERCADO GASOLINERA DISCAU
DR0031,850021,11447047,BAR PLAZA GRAN
DR0031,850021,11447047,RESTAURANTE MARCOS
DR0031,850021,11447047,BAR TONYSA
DR0001,850012,11447094,IBERICUS CENTRAL
DR0001,850012,11447093,IBERICUS CENTRAL
DR0010,850010,11447095,RESTAURANTE EUROPEO CONGOST
DR0010,850010,11447095,RSTE. L'OLIVE
DR0010,850010,11447095,LA FLECA D'EN GREC
DR0010,850010,11447095,CAN RAJOLER
DR0010,850010,11447095,LLEVANTPARK SL
DR0010,850010,11447095,BAR SAGITARIO
DR0050,855189,11447100,LA LLAVOR
DR0050,855189,11447100,Latitud 42
DR0050,855189,11447100,BAR DOBLE Z
DR0050,855189,11447100,LA CABANYA CAFETERIA
DR0050,855189,11447100,CASAL GENT GRAN ST.VICENÇ TORELLO
DR0050,855189,11447100,BAR MONTSERRAT
DR0050,855189,11447100,BAR RACO JUVENIL
DR0050,855189,11447100,FORN PUJADES
DR0050,855189,11447100,BAR EL CASAL
DR0050,855189,11447100,BAR XANIA
DR0050,855189,11447100,FONDA VILASECA
DR0050,855189,11447100,PRIMER EXPRESS
DR0054,855205,11447137,COLLA GRILLATS
DR0054,855205,11447137,ANGEL BRUGUERA FONT
DR0054,855205,11447137,BAR OLIVEDA
DR0054,855205,11447137,CAN PAIROT
DR0054,855205,11447137,CANSALADERIA MOLIST
DR0040,850084,11447138,PADEL OSONA GURB
DR0006,850006,11447221,RUSTIK GASTRO BAR
DR0006,850006,11447221,LES TRES COPES RESTAURANT
DR0006,850006,11447221,BAR OLIMPIC MOLLET
DR0006,850006,11447221,FORN L'ANTIC
DR0006,850006,11447221,EL RECO DEL PLA
DR0006,850006,11447221,MONTSENY GRANJA BAR
DR0006,850006,11447221,ESTUDIANTIL BAR
DR0006,850006,11447221,TENTACION BAR (2007)
DR0006,850006,11447221,(RESTAURANT) SPORT & HEALTH OXIGEN
DR0052,855184,11451669,"FRIT RAVICH, S.L."
DR0010,850010,11453500,SUSHI HE GRANOLLERS
DR0045,850000,11453518,VENECIA BAR
DR0051,855190,11453526,BAR DE LA BENZINERA HIGIENE
DR0051,855190,11453526,LA DIVINA
DR0051,855190,11453526,CANDELA
DR0051,855190,11453526,RESTAURANT CROAKS VIC
DR0051,855190,11453526,INDIA RAMBLA
DR0051,855190,11453526,BAR DE LA BENZINERA
DR0051,855190,11453526,BAR LAURA
DR0051,855190,11453526,FORN EL VERDAGUER
DR0051,855190,11453526,BAR ESTACIO RENFE
DR0051,855190,11453526,BAR LA TORTUGA
DR0051,855190,11453526,ANATOLIA KEBAB
DR0051,855190,11453526,GARBI BISTROT
DR0051,855190,11453526,E.S. RODA ( BOTIGA )
DR0051,855190,11453526,BAR ESTACIO SERVEI FEIXES AULET ROD
DR0051,855190,11453526,GUSTUM AREAS 2 (GIRONA-LLEIDA)
DR0051,855190,11453526,GUSTUM AREAS 1 (LLEIDA-GIRONA)
DR0051,855190,11453526,"FONTSECA, BAR"
DR0027,850004,11453525,BAR CAMP DE TIR
DR0027,850004,11453525,ALASKA BAR
DR0027,850004,11453525,BAR UE VIC
DR0027,850004,11453525,BAR REST EL TAST
DR0027,850004,11453525,ZONA DIESEL URBAN
DR0027,850004,11453525,CAFETERIA PRADALS
DR0027,850004,11453525,LA TAGLIATELLA POLIGON
DR0027,850004,11453525,GURBI
DR0027,850004,11453525,FRANKFURT C'JOAN
DR0027,850004,11453525,E.S VIC
DR0027,850004,11453525,RESTAURANT UNTOK
DR0027,850004,11453525,GARBI 1 CAFET. ALIMENTACIO
DR0027,850004,11453525,MGA GP VIC
DR0040,850084,11453524,RESTAURANT NOU PAMPLONA HIGIENE
DR0040,850084,11453524,ENTREPA I PA
DR0040,850084,11453524,BAR STACJA PL
DR0040,850084,11453524,BAR TENNIS VIC
DR0040,850084,11453524,CA LA NATI
DR0040,850084,11453524,BAR CHAPLIN
DR0040,850084,11453524,LLAR JUVENIL
DR0040,850084,11453524,BAR LA TASCA
DR0040,850084,11453524,SEGAFREDO
DR0040,850084,11453524,BAR SOL NOU
DR0040,850084,11453524,CAFETERIA ATREZZO
DR0040,850084,11453524,FORN DE PA EL REMEI
DR0040,850084,11453524,FRANKFURT VIC**
DR0040,850084,11453524,FUSSIMANYA ESTADI
DR0040,850084,11453524,BAR RTE.ZEFIR BEGUDES
DR0040,850084,11453524,RESTAURANT NOU PAMPLONA
DR0050,855189,11453523,BAR NO HO SE
DR0050,855189,11453523,BAR PUNT DE TROBADA
DR0050,855189,11453523,BAR XINO XANO
DR0050,855189,11453523,BAR CANIGO
DR0050,855189,11453523,KBCIK
DR0050,855189,11453523,BAR TORNEM-HI
DR0050,855189,11453523,SUPERMERCAT ROVIRA
DR0054,855205,11453522,ELS ENLLETATS
DR0054,855205,11453522,LA PEDREGADA
DR0054,855205,11453522,FERRO
DR0054,855205,11453522,CAFE DE L'ESGLESIA
DR0054,855205,11453522,FRANKFURT ES-3
DR0054,855205,11453522,CAL NAN
DR0054,855205,11453522,DCAFE
DR0054,855205,11453522,BAR XICRA
DR0054,855205,11453522,BRASSERIA EL TRIANGLE COHO
DR0016,850001,11453530,BAR LA GAVINA
DR0016,850001,11453530,Bar Plata
DR0016,850001,11453530,FRANKFURT ARIES
DR0016,850001,11453530,BAR LOCALET
DR0016,850001,11453530,TAPES GRANOLLERS PICA VINS
DR0016,850001,11453530,bar cafeteria yaki
DR0016,850001,11453530,RESTAURANTE EL SOL
DR0016,850001,11453530,PAREDES 4
DR0016,850001,11453530,CAVANET
DR0016,850001,11453530,CAL FORNER
DR0016,850001,11453530,RSTE. CHINO GRAN MUNDO
DR0016,850001,11453530,BAR CAN CERVANTES
DR0016,850001,11453530,BAR LA TABERNA
DR0016,850001,11453530,BAR AMISTAD
DR0016,850001,11453530,BAR OLIMPIC
DR0016,850001,11453530,BAR TALGO
DR0016,850001,11453530,BINGO CASINO
DR0016,850001,11453530,BAR LOS AMIGOS
DR0016,850001,11453530,AQUI MATEIX
DR0016,850001,11453530,SALA GRANOLLERS (TORRES) – CIRSA
DR0038,850011,11453529,BAR RESTAURANTE A PICOS
DR0038,850011,11453529,BAR XARANA GRANOLLERS
DR0038,850011,11453529,RECTORIA DE PALAU
DR0038,850011,11453529,GRANBARA
